complexity,comments,duplication,test_success,fast_tests,coverage,repository,version,ncloc,code_quality,testing_status,Maintainability,Reliability,total
0.8,0.0,1.0,0.0,0.0,0.43333333333333335,fga-eps-mds-2024.1-CALCULUS-Frontend,08-01-2024-01-38-15,4937,0.5940000000000001,0.21666666666666667,0.29700000000000004,0.10833333333333334,0.4053333333333334
0.8,0.0,1.0,0.0,0.0,0.43333333333333335,fga-eps-mds-2024.1-CALCULUS-Frontend,08-02-2024-19-11-04,4937,0.5940000000000001,0.21666666666666667,0.29700000000000004,0.10833333333333334,0.4053333333333334
0.8,0.0,1.0,0.0,0.0,0.43333333333333335,fga-eps-mds-2024.1-CALCULUS-Frontend,08-05-2024-22-32-03,4937,0.5940000000000001,0.21666666666666667,0.29700000000000004,0.10833333333333334,0.4053333333333334
0.8,0.0,1.0,0.0,0.0,0.43333333333333335,fga-eps-mds-2024.1-CALCULUS-Frontend,08-13-2024-18-11-39,4937,0.5940000000000001,0.21666666666666667,0.29700000000000004,0.10833333333333334,0.4053333333333334
0.8,0.0,1.0,0.0,0.0,0.43333333333333335,fga-eps-mds-2024.1-CALCULUS-Frontend,08-19-2024-23-34-11,4937,0.5940000000000001,0.21666666666666667,0.29700000000000004,0.10833333333333334,0.4053333333333334
0.8333333333333334,0.0,0.9444444444444444,0.0,0.0,0.1111111111111111,fga-eps-mds-2024.1-CALCULUS-Frontend,08-20-2024-15-16-18,12206,0.5866666666666667,0.05555555555555555,0.29333333333333333,0.027777777777777776,0.3211111111111111
0.8571428571428571,0.0,0.9523809523809523,0.0,0.0,0.3333333333333333,fga-eps-mds-2024.1-CALCULUS-Frontend,08-20-2024-15-46-59,15349,0.5971428571428572,0.16666666666666666,0.2985714285714286,0.08333333333333333,0.3819047619047619
0.8571428571428571,0.0,0.9523809523809523,0.0,0.0,0.3492063492063492,fga-eps-mds-2024.1-CALCULUS-Frontend,08-21-2024-13-25-41,15349,0.5971428571428572,0.1746031746031746,0.2985714285714286,0.0873015873015873,0.3858730158730159
0.8571428571428571,0.0,0.9523809523809523,0.0,0.0,0.3492063492063492,fga-eps-mds-2024.1-CALCULUS-Frontend,08-21-2024-15-37-22,15364,0.5971428571428572,0.1746031746031746,0.2985714285714286,0.0873015873015873,0.3858730158730159
0.8615384615384616,0.0,0.9538461538461539,0.0,0.0,0.36923076923076925,fga-eps-mds-2024.1-CALCULUS-Frontend,08-22-2024-18-24-36,15677,0.5990769230769231,0.18461538461538463,0.29953846153846153,0.09230769230769231,0.39184615384615384
0.8615384615384616,0.0,0.9538461538461539,0.0,0.0,0.36923076923076925,fga-eps-mds-2024.1-CALCULUS-Frontend,08-25-2024-20-28-48,15677,0.5990769230769231,0.18461538461538463,0.29953846153846153,0.09230769230769231,0.39184615384615384
0.8615384615384616,0.0,0.9538461538461539,0.0,0.0,0.36923076923076925,fga-eps-mds-2024.1-CALCULUS-Frontend,08-25-2024-21-42-55,15649,0.5990769230769231,0.18461538461538463,0.29953846153846153,0.09230769230769231,0.39184615384615384
0.8676470588235294,0.0,0.9558823529411765,0.0,0.0,0.36764705882352944,fga-eps-mds-2024.1-CALCULUS-Frontend,08-26-2024-15-49-24,15947,0.601764705882353,0.18382352941176472,0.3008823529411765,0.09191176470588236,0.39279411764705885
0.8676470588235294,0.0,0.9558823529411765,0.0,0.0,0.36764705882352944,fga-eps-mds-2024.1-CALCULUS-Frontend,08-26-2024-18-10-25,15947,0.601764705882353,0.18382352941176472,0.3008823529411765,0.09191176470588236,0.39279411764705885
0.8676470588235294,0.0,0.9558823529411765,0.0,0.0,0.36764705882352944,fga-eps-mds-2024.1-CALCULUS-Frontend,08-27-2024-22-36-22,15947,0.601764705882353,0.18382352941176472,0.3008823529411765,0.09191176470588236,0.39279411764705885
0.8676470588235294,0.0,0.9558823529411765,0.0,0.0,0.4117647058823529,fga-eps-mds-2024.1-CALCULUS-Frontend,08-29-2024-22-28-28,15947,0.601764705882353,0.20588235294117646,0.3008823529411765,0.10294117647058823,0.4038235294117647
0.8676470588235294,0.0,0.9558823529411765,0.0,0.0,0.4117647058823529,fga-eps-mds-2024.1-CALCULUS-Frontend,08-31-2024-01-20-46,15947,0.601764705882353,0.20588235294117646,0.3008823529411765,0.10294117647058823,0.4038235294117647
0.8676470588235294,0.0,0.9558823529411765,0.0,0.0,0.4264705882352941,fga-eps-mds-2024.1-CALCULUS-Frontend,09-02-2024-22-34-59,16199,0.601764705882353,0.21323529411764705,0.3008823529411765,0.10661764705882353,0.40750000000000003
0.875,0.0,0.9444444444444444,0.0,0.0,0.4583333333333333,fga-eps-mds-2024.1-CALCULUS-Frontend,09-02-2024-23-01-04,18401,0.6004166666666666,0.22916666666666666,0.3002083333333333,0.11458333333333333,0.4147916666666666
0.8717948717948718,0.0,0.9871794871794872,0.0,0.0,0.358974358974359,fga-eps-mds-2024.1-CALCULUS-Frontend,09-02-2024-23-37-07,21108,0.6134615384615385,0.1794871794871795,0.30673076923076925,0.08974358974358974,0.396474358974359
0.8765432098765432,0.0,0.9876543209876543,0.0,0.0,0.3950617283950617,fga-eps-mds-2024.1-CALCULUS-Frontend,09-03-2024-18-13-13,23013,0.6151851851851852,0.19753086419753085,0.3075925925925926,0.09876543209876543,0.406358024691358
0.8765432098765432,0.0,0.9876543209876543,0.0,0.0,0.3950617283950617,fga-eps-mds-2024.1-CALCULUS-Frontend,09-05-2024-00-10-54,23065,0.6151851851851852,0.19753086419753085,0.3075925925925926,0.09876543209876543,0.406358024691358
